recorded_time,agg_level,product_type,country,year,quarter,month,brand,brand_tier,parent_company,product_category,total_market_size_rev,market_share_rev_pct,average_unit_price,market_share_unit_sold,market_share_unit_pct
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,June,Diadora,,,,1886145.611852092,0.1864784157911725,121.01,15586.69210686796,0.19383105362164
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,June,Lululemon,,,,1731107.271654306,0.1711501697187038,144.85,11951.033977592724,0.1486191869231898
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,June,Wilson Sporting Goods,,,,1706698.129180275,0.1687368999314848,133.44,12790.003965679516,0.1590523459047638
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,June,Athletic Propulsion Labs,,,,1483313.3650424692,0.1466514168878939,157.68,9407.111650446912,0.116983792984471
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,June,Li-Ning,,,,1454187.5944441538,0.143771826083376,122.23,11897.141409180676,0.147948996401297
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,June,British Knights,,,,1430643.5725510395,0.1414440885659797,87.55,16340.874615088976,0.2032098229711081
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,June,AND1,,,,1369220.6479934028,0.1353713603562411,80.06,17102.43127646019,0.212680294900243
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,June,Spira,,,,1294829.7277150787,0.1280165194173555,124.68,10385.223995148208,0.1291472812367504
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,June,VEJA,,,,1288632.9007643284,0.1274038549096703,145.99,8826.857324229935,0.1097679381611379
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,June,K-Swiss,,,,1268716.191007653,0.1254347405105172,114.59,11071.788035671989,0.1376851692274176
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,June,Macbeth Footwear,,,,1155252.1992066898,0.1142168444438345,116.66,9902.727577633206,0.1231471120966677
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,June,Craft,,,,998583.5207754364,0.0987274109799627,126.05,7922.122338559591,0.0985169469746519
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,June,KangaROOs,,,,835853.4686034033,0.0826387049225031,119.88,6972.417989684713,0.0867067313554982
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,June,Cariuma,,,,829730.9388219292,0.0820333859868339,121.24,6843.706192856559,0.085106113147242
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,June,Heelys,,,,792631.7794374387,0.0783654865278887,71.05,11155.97156139956,0.1387320482815159
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,June,Kappa,,,,742399.0282087175,0.0733991022725577,119.41,6217.226599185306,0.0773154158728505
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,June,Topo Athletic,,,,547356.9102895546,0.0541157845193721,139.35,3927.929029706169,0.0488464529329797
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,June,Autry,,,,451062.7538631402,0.0445954263733684,110.01,4100.197744415418,0.0509887308614329
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,June,Altra Running,,,,437604.47986016894,0.0432648410783692,154.24,2837.165974197153,0.0352820769350916
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,June,Arc'teryx,,,,238100.5210063414,0.0235403924688064,166.39,1430.9785504317654,0.0177951856775267
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,June,Xero Shoes,,,,216202.09599682188,0.021375350926713,135.68,1593.4706367690292,0.019815884622754
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q2,June,Lacoste,,,,87376.40283870288,0.0086386825473633,126.05,693.1884398151756,0.0086202668742338
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,Nike,,,,291289210.4135777,21.85,139.51,2087945.0248267343,19.722964322903422
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,Skechers,,,,127314048.48739894,9.55,106.24,1198362.6551901256,11.319868872589693
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,Jordan Brand,,,,114116047.64943822,8.56,166.47,685505.1820114028,6.475359306501985
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,Hoka One One,,,,94652329.24194056,7.1000000000000005,154.19,613868.1447690548,5.798667768684039
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,Under Armour,,,,87053480.27462986,6.530000000000001,132.17,658647.804150941,6.221661484456799
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,Asics,,,,79987883.86642864,5.999999999999999,124.82,640825.860170074,6.053313390460124
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,Adidas,,,,77321621.07088104,5.800000000000001,153.74,502937.5638798038,4.750804983417838
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,New Balance,,,,67723075.0069096,5.08,119.55,566483.2706558728,5.351064900568719
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,Saucony,,,,67323135.58757745,5.05,135.38,497290.1136621174,4.6974585313636
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,Puma,,,,66656569.88869055,5.0,123.45,539947.9132336213,5.100408919921917
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,Converse,,,,53325255.91095244,4.000000000000001,70.98,751271.5682016404,7.096596011996175
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,On,,,,53325255.91095244,4.000000000000001,149.61,356428.41996492504,3.3668630768764687
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,Brooks Sports,,,,44393275.54586791,3.330000000000001,130.64,339813.8054643901,3.2099195533945526
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,Vans,,,,26662627.95547622,2.0000000000000004,64.48,413502.2945948545,3.905989337247895
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,Allbirds,,,,14664445.37551192,1.1,105.09,139541.77729100693,1.318127375165661
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,Fila,,,,4407206.349028995,0.3305905446671323,85.13,51770.3083405262,0.4890281747100307
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,Merrell,,,,4072788.6017293455,0.3055054144348018,117.02,34804.20955160952,0.3287644909761035
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,Salomon,,,,3868298.706223612,0.2901663491448227,124.82,30991.01671385685,0.2927446411232138
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,La Sportiva,,,,3675732.772947039,0.2757217164853461,167.5,21944.67327132561,0.2072918601120945
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,Reebok,,,,3626443.257083928,0.2720244428373457,110.6,32788.81787598489,0.3097268737771929
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,Mizuno,,,,3464249.2530022245,0.2598580499106956,141.34,24510.041410798247,0.2315246170517226
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,Keds,,,,3375580.864366724,0.2532069134373092,61.95,54488.795227872855,0.5147073086210724
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,Anta Sports,,,,3131292.1923221345,0.2348824877691023,128.27,24411.726766368865,0.2305959258259273
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,Timberland,,,,3076370.638122556,0.2307627472625557,143.18,21486.03602544039,0.2029595209316128
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,The North Face,,,,2754252.7270754147,0.2066002444826314,142.03,19392.049053547944,0.1831794836949109
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,Champion,,,,2550418.800948772,0.1913103843482872,89.03,28646.73481914828,0.2706002898005528
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,Diadora,,,,2486002.310983317,0.1864784157911725,121.15,20520.03558384909,0.1938345717500628
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,Lululemon,,,,2281656.649863206,0.1711501697187038,145.02,15733.392979335304,0.1486194055494349
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,Wilson Sporting Goods,,,,2249484.5926168,0.1687368999314848,133.59,16838.719908801555,0.1590604484580317
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,Athletic Propulsion Labs,,,,1955056.0838126792,0.1466514168878939,157.87,12383.962018196486,0.1169803027171891
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,Li-Ning,,,,1916667.354670244,0.143771826083376,122.38,15661.606101244028,0.1479412985980489
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,British Knights,,,,1885635.5549680728,0.1414440885659797,87.65,21513.240786857645,0.2032165001779367
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,AND1,,,,1804678.1085025803,0.1353713603562411,80.16,22513.44945736752,0.2126645841501485
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,Spira,,,,1706628.4146899737,0.1280165194173555,124.82,13672.716028600971,0.1291540185315294
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,VEJA,,,,1698460.7917750056,0.1274038549096703,146.16,11620.558236008525,0.1097691044427938
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,K-Swiss,,,,1672209.9094618107,0.1254347405105172,114.73,14575.175712209628,0.1376787545427897
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,Macbeth Footwear,,,,1522660.6148272315,0.1142168444438345,116.79,13037.594099042995,0.1231545851133028
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,Craft,,,,1316166.1139830726,0.0987274109799627,126.2,10429.208510166978,0.0985154804922191
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,KangaROOs,,,,1101682.5220355417,0.0826387049225031,120.02,9179.157823992182,0.0867073606461075
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,Cariuma,,,,1093612.8252474645,0.0820333859868339,121.38,9009.827197622875,0.0851078444409651
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,Heelys,,,,1044714.9059214912,0.0783654865278888,71.13,14687.402023358518,0.1387388569423077
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,Kappa,,,,978506.4780795778,0.0733991022725577,119.55,8184.914078457364,0.0773156220283341
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,Topo Athletic,,,,721434.5145793692,0.0541157845193721,139.51,5171.202885666757,0.0488477660128835
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,Autry,,,,594515.6309544777,0.0445954263733684,110.14,5397.81760445322,0.0509883942193379
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,Altra Running,,,,576777.1806126825,0.0432648410783692,154.42,3735.119677585045,0.0352823619716221
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,Arc'teryx,,,,313824.3631608406,0.0235403924688064,166.58,1883.925820391647,0.0177957758948487
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,Xero Shoes,,,,284961.5145883468,0.021375350926713,135.84,2097.773222823519,0.0198158025902639
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,July,Lacoste,,,,115164.98939290724,0.0086386825473633,126.2,912.559345427157,0.0086201385565146
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,August,Nike,,,,200875812.8004612,21.85,144.4,1391106.736845299,19.722959630518165
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,August,Skechers,,,,87796979.96541895,9.55,109.96,798444.7068517548,11.320261992368836
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,August,Jordan Brand,,,,78695512.93235458,8.559999999999999,172.31,456708.9137737484,6.475169180536546
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,August,Hoka One One,,,,65273147.4088455,7.1,159.6,408979.6203561748,5.798468462802442
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,August,Under Armour,,,,60032908.81405087,6.529999999999999,136.8,438837.05273429,6.221783883443654
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,August,Asics,,,,55160406.2609962,6.0,129.2,426938.128955079,6.053082239545218
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,August,Adidas,,,,53321726.05229633,5.800000000000001,159.12,335103.8590516361,4.751065974343896
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,August,New Balance,,,,46702477.30097678,5.08,123.74,377424.25489717786,5.351079932080909
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,August,Saucony,,,,46426675.2696718,5.049999999999999,140.12,331335.1075483285,4.697633026469778
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,August,Puma,,,,45967005.21749684,5.0,127.78,359735.5236930414,5.100291029824973
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,August,Converse,,,,36773604.17399747,4.0,73.47,500525.44132295455,7.096395130431851
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,August,On,,,,36773604.17399747,4.0,154.85,237478.87745558587,3.3669496301764816
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,August,Brooks Sports,,,,30614025.474852897,3.3300000000000005,135.22,226401.6083038966,3.209897315994893
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,August,Vans,,,,18386802.08699873,2.0,66.74,275498.9824243143,3.905994532760175
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,August,Allbirds,,,,10112741.147849305,1.1,108.78,92965.07765994949,1.3180487342712608
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,August,Fila,,,,3039251.458313838,0.3305905446671323,88.11,34493.83110105366,0.48904977618813
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,August,Merrell,,,,2808633.7958596125,0.3055054144348016,121.12,23188.852343622955,0.3287690200454999
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,August,Salomon,,,,2667615.617016414,0.2901663491448227,129.2,20647.179698269465,0.2927334624203672
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,August,La Sportiva,,,,2534820.316051817,0.2757217164853461,173.38,14620.027200668,0.2072811515022654
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,August,Reebok,,,,2500829.796638188,0.2720244428373457,114.48,21845.12400976754,0.3097177862464927
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,August,Mizuno,,,,2388979.2672107,0.2598580499106956,146.3,16329.318299457962,0.2315152943220248
2025-01-15,product.type.country.year.quarter.month.brand,athletic_footwear,USA,2024,Q3,August,Keds,,,,2327832.702215812,0.2532069134373091,64.12,36304.3153807831,0.5147186248932761
