recorded_time,agg_level,product_type,country,year,quarter,month,brand,total_market_size_rev,market_share_rev_pct,average_unit_price,market_share_unit_sold,market_share_unit_pct
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q1,,Under Armour,253560725.4978035,6.870000000000003,,1922735.2061668376,6.616010165686193
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q1,,Adidas,225141255.53662324,6.100000000000002,,1467686.208454443,5.050215361963603
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q1,,Asics,221450415.2819245,6.000000000000003,,1778018.832206173,6.118050281145584
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q1,,New Balance,197459953.62638265,5.350000000000001,,1655372.262945795,5.696031197909019
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q1,,Puma,184542012.73493707,5.000000000000002,,1498197.9820081594,5.155204443849164
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q1,,Saucony,184542012.73493707,5.000000000000002,,1366147.106480589,4.700825737891064
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q1,,Converse,129179408.91445597,3.500000000000001,,1823925.283031289,6.276011473282399
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q1,,Brooks Sports,129179408.91445597,3.500000000000001,,991006.1541741312,3.4099894614946344
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q1,,On,129179408.91445597,3.500000000000001,,865370.396909273,2.977684771502985
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q1,,Vans,62744284.3298786,1.7000000000000004,,975288.5671536768,3.355906239231964
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q1,,Allbirds,36908402.54698741,1.0000000000000004,,351968.87686286576,1.2111026312209805
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q1,,Reebok,8540905.802793762,0.2314081676095434,,77395.08417645599,0.2663115867662229
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q1,,Salomon,8018220.008152176,0.2172464657050472,,64378.051208967736,0.2215208000974413
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q1,,Merrell,7427591.046725221,0.201243904752293,,63611.28338849892,0.2188824005514861
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q1,,Fila,7215979.978128142,0.1955104930087833,,84948.1086865508,0.2923010661184454
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q1,,La Sportiva,6403083.673139945,0.1734857981184175,,38310.73723589326,0.1318248223648581
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q1,,Mizuno,6114454.65337901,0.1656656541987914,,43353.08142772959,0.1491752096283153
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q1,,Timberland,6001112.350081986,0.1625947463437921,,42005.25325903242,0.144537418196038
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q1,,Keds,5739683.356088075,0.1555115626795549,,92847.26667782772,0.3194815688746397
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q1,,The North Face,5712855.238498327,0.1547846789420213,,40309.88323453596,0.1387037572318589
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q1,,Champion,5544904.646663571,0.1502342085817573,,62418.54692849053,0.2147782698739541
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q1,,Diadora,4910243.353499904,0.1330386311693865,,40618.20351901776,0.1397646678189623
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q1,,Wilson Sporting Goods,4543253.819417303,0.1230953795313511,,34082.54245790892,0.117275871711682
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q1,,Lululemon,4359530.076977722,0.1181175498296813,,30128.815055906125,0.1036713459298138
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q1,,Li-Ning,4271345.5861404445,0.115728270295705,,34980.35118502191,0.1203651747245827
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q1,,Anta Sports,3951394.126795084,0.1070594730228337,,30873.522050270207,0.1062338355692441
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q1,,Athletic Propulsion Labs,3843887.9967201618,0.1041466910367247,,24402.351367297462,0.083966946771909
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q1,,Macbeth Footwear,3711252.699721864,0.1005530568546589,,31845.76354229569,0.1095792570157916
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q1,,K-Swiss,3671178.519460895,0.0994672829523625,,32069.115388393275,0.1103477965835734
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q1,,AND1,3666676.40116435,0.0993453021028578,,45844.00242265145,0.157746311135932
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q1,,VEJA,3592681.658087845,0.0973404810331216,,24634.0008873094,0.0847640381105186
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q1,,British Knights,3366727.302495172,0.0912184508177793,,38493.925373503735,0.1324551611534635
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q1,,Spira,2739983.404934806,0.0742373881244679,,21999.24568985049,0.0756980122144024
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q1,,KangaROOs,2649617.39565142,0.0717890023085729,,22124.64938198506,0.0761295183829668
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q1,,Cariuma,2537478.2154969447,0.0687506919939579,,20950.994687067672,0.072091046851539
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q1,,Craft,1770263.997645412,0.0479637122032502,,14058.03238560422,0.048372799787717
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q1,,Heelys,1654697.937387485,0.0448325536517306,,23313.74873239148,0.0802211339965299
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q1,,Kappa,1632456.6433827342,0.0442299457773737,,13685.425314291757,0.0470906824354663
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q1,,Topo Athletic,1232377.9194182488,0.0333901722744389,,8853.008163432607,0.0304626408349495
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q1,,Autry,963001.1536140748,0.0260916508751115,,8762.760638436846,0.0301521048126803
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q1,,Altra Running,914187.5023904328,0.0247690888606354,,5932.936942404525,0.0204148605577244
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q1,,Arc'teryx,619827.4270339897,0.0167936671397495,,3728.955390412352,0.0128310995144995
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q1,,Xero Shoes,504245.3767584827,0.0136620753530727,,3720.277593178193,0.0128012397633841
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q1,,Lacoste,247057.57020032365,0.0066938028511474,,1961.9352410738663,0.0067508950050589
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q2,,Nike,820091774.8700783,23.000000000000007,,5538698.319529906,20.98343568313916
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q2,,Skechers,349430408.42290294,9.800000000000002,,3099096.117006496,11.740968779211553
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q2,,Jordan Brand,321262038.7643219,9.01,,1818327.1374938125,6.8887576718109305
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q2,,Hoka One One,256724381.69845927,7.200000000000001,,1568750.557143,5.943233323004446
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q2,,Under Armour,244957847.5372799,6.870000000000001,,1746299.9036300527,6.615881493687023
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q2,,Adidas,217502601.16119468,6.100000000000001,,1333020.613131875,5.050167148718343
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q2,,Asics,213936984.7487161,6.000000000000001,,1614872.2867342455,6.1179661375830126
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q2,,New Balance,190760478.0676052,5.350000000000001,,1503497.556765985,5.696021422743526
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q2,,Puma,178280820.62393007,5.000000000000001,,1360734.8322854748,5.155162853768288
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q2,,Saucony,178280820.62393007,5.000000000000001,,1240801.6011202082,4.700794138008186
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q2,,Converse,124796574.43675108,3.5000000000000018,,1656654.1475945597,6.276257299062752
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q2,,Brooks Sports,124796574.43675108,3.5000000000000018,,900097.8148161372,3.410033100941947
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q2,,On,124796574.43675108,3.5000000000000018,,785964.716019481,2.977638267399132
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q2,,Vans,60615479.01213622,1.7000000000000004,,885783.1469265776,3.355801782379797
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q2,,Allbirds,35656164.12478601,1.0000000000000002,,319686.4503862177,1.2111365673766477
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q2,,Reebok,8251127.604101869,0.2314081676095434,,70294.28782542772,0.2663108879347892
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q2,,Salomon,7746175.636708857,0.2172464657050472,,58470.88280967373,0.2215177534488446
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q2,,Merrell,7175585.696960561,0.201243904752293,,57775.03564578528,0.2188815267821451
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q2,,Fila,6971154.226839004,0.1955104930087833,,77159.9342367156,0.2923214849348913
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q2,,La Sportiva,6185838.091029787,0.1734857981184175,,34796.00073296027,0.1318251331429268
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q2,,Mizuno,5907001.755952152,0.1656656541987914,,39376.3049060858,0.1491776792614073
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q2,,Timberland,5797504.961462198,0.162594746343792,,38151.77060565148,0.1445385140184912
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q2,,Keds,5544945.802204154,0.1555115626795548,,84330.66720185892,0.3194879065911301
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q2,,The North Face,5519027.91635902,0.1547846789420212,,36612.54644833312,0.1387071418722348
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q2,,Champion,5356775.598348475,0.1502342085817573,,56693.22464332117,0.2147830707403211
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q2,,Diadora,4743647.267912518,0.1330386311693865,,36891.843733615744,0.1397652635253926
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q2,,Wilson Sporting Goods,4389109.055572681,0.1230953795313511,,30955.61797645143,0.1172757896111275
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q2,,Lululemon,4211618.742744707,0.1181175498296813,,27364.641098307227,0.1036713237212839
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q2,,Li-Ning,4126426.199541254,0.115728270295705,,31771.03202066963,0.120364997068347
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q2,,Anta Sports,3817330.141215257,0.1070594730228336,,28041.33380502445,0.1062349834603569
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q2,,Athletic Propulsion Labs,3713471.5086588366,0.1041466910367247,,22163.94530705718,0.0839684153215843
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q2,,Macbeth Footwear,3585336.298458658,0.1005530568546589,,28924.4673446004,0.1095807471684059
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q2,,K-Swiss,3546621.765995968,0.0994672829523625,,29127.934343397574,0.1103515847256434
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q2,,AND1,3542272.396805946,0.0993453021028578,,41638.46514990872,0.1577479048347766
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q2,,VEJA,3470788.167702604,0.0973404810331216,,22373.65731636173,0.0847629121880606
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q2,,British Knights,3252500.0535674603,0.0912184508177793,,34962.22744815531,0.1324548853673467
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q2,,Spira,2647020.4951614686,0.0742373881244679,,19980.65012028955,0.0756969711146837
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q2,,KangaROOs,2559720.44866912,0.0717890023085729,,20094.90751941745,0.0761298368617617
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q2,,Cariuma,2451385.957429176,0.0687506919939579,,19028.63850018448,0.0720902618397558
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q2,,Craft,1710201.9943530918,0.0479637122032502,,12768.385496390954,0.0483732061911229
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q2,,Heelys,1598556.8911393825,0.0448325536517306,,21174.608195509263,0.0802202979027482
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q2,,Kappa,1577070.2058684223,0.0442299457773737,,12429.834656481,0.0470906016214402
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q2,,Topo Athletic,1190565.4627722723,0.0333901722744389,,8040.786568054295,0.0304626318421576
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q2,,Autry,930328.1858895952,0.0260916508751115,,7958.828803274238,0.0301521337094226
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q2,,Altra Running,883170.6976362246,0.0247690888606353,,5388.718190100768,0.0204152338750485
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q2,,Arc'teryx,598797.7517919342,0.0167936671397495,,3386.864171523207,0.0128311820595272
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q2,,Xero Shoes,487137.2010743543,0.0136620753530727,,3378.928248710132,0.0128011167054805
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q2,,Lacoste,238675.33307947544,0.0066938028511474,,1781.9524660249351,0.0067509517226096
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q3,,Nike,835907714.2861868,23.00000000000001,,5639370.056130467,20.98374243321435
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2024,Q3,,Skechers,356169373.9132448,9.800000000000002,,3155349.8405385697,11.74085894018754
